order_id,customer_id,product_id,quantity,unit_price,order_date,status
O01014,C0108,P06,1,89.95,2025-11-25,completed
O01015,C0387,P02,1,34.5,2025-04-13,completed
O01016,C0205,P08,2,39.99,2025-09-01,cancelled
O01017,C0386,P04,2,59.99,2025-12-16,cancelled
O01018,C0200,P08,2,39.99,2025-06-02,refunded
O01019,C0223,P01,2,129.99,2025-08-18,completed
O01020,C0348,P06,3,89.95,2025-12-16,completed
O01021,C0050,P06,2,89.95,2025-11-09,cancelled
O01022,C0140,P06,2,89.95,2025-08-24,completed
O01023,C0131,P07,2,149.0,2025-12-12,cancelled
O01024,C0124,P04,3,59.99,2025-10-16,cancelled
O01025,C0354,P03,2,79.0,2025-10-08,completed
O01026,C0345,P01,1,129.99,2025-03-13,completed
O01027,C0051,P02,3,34.5,2025-10-09,completed
O01028,C0113,P05,2,45.0,2025-08-14,completed
O01029,C0013,P02,1,34.5,2025-11-01,cancelled
O01030,C0112,P02,3,34.5,2025-05-22,completed
O01031,C0310,P03,2,79.0,2025-12-03,cancelled
O01032,C0290,P03,1,79.0,2025-04-23,completed
O01033,C0151,P08,3,39.99,2025-10-25,cancelled
O01034,C0233,P05,2,45.0,2025-12-08,completed
O01035,C0132,P03,1,79.0,2025-05-22,completed
O01036,C0196,P07,2,149.0,2025-05-20,completed
O01037,C0136,P03,2,79.0,2025-05-05,completed
O01038,C0103,P07,1,149.0,2025-11-27,completed
O01039,C0056,P03,3,79.0,2025-08-09,completed
O01040,C0315,P02,2,34.5,2025-05-13,completed
O01041,C0018,P02,1,34.5,2025-10-20,cancelled
O01042,C0129,P08,1,39.99,2025-09-12,completed
O01043,C0335,P01,1,129.99,2025-12-07,completed
O01044,C0137,P03,3,79.0,2025-06-18,completed
O01045,C0295,P01,3,129.99,2025-09-09,completed
O01046,C0224,P07,3,149.0,2025-10-20,refunded
O01047,C0116,P01,2,129.99,2025-09-04,completed
O01048,C0291,P06,2,89.95,2025-12-16,completed
O01049,C0206,P01,3,129.99,2025-11-28,completed
O01050,C0188,P06,1,89.95,2025-09-21,completed
O01051,C0332,P04,1,59.99,2025-10-11,completed
O01052,C0197,P04,2,59.99,2025-08-22,completed
O01053,C0323,P06,2,89.95,2025-10-14,cancelled
O01054,C0225,P04,1,59.99,2025-06-01,completed
O01055,C0013,P04,2,59.99,2025-08-21,completed
O01056,C0277,P05,2,45.0,2025-10-01,completed
O01057,C0009,P01,2,129.99,2025-08-24,completed
O01058,C0370,P01,2,129.99,2025-06-01,completed
O01059,C0335,P08,3,39.99,2025-10-02,completed
O01060,C0380,P04,1,59.99,2025-04-06,cancelled
O01061,C0073,P08,3,39.99,2025-09-08,completed
O01062,C0317,P01,1,129.99,2025-11-29,completed
O01063,C0008,P03,3,79.0,2025-07-03,completed
O01064,C0050,P08,3,39.99,2025-05-23,refunded
O01065,C0033,P02,1,34.5,2025-09-12,refunded
O01066,C0316,P04,1,59.99,2025-04-14,completed
O01067,C0173,P07,2,149.0,2025-04-12,cancelled
O01068,C0295,P03,2,79.0,2025-07-23,completed
O01069,C0304,P03,2,79.0,2025-03-17,completed
O01070,C0141,P03,2,79.0,2025-09-25,cancelled
O01071,C0190,P03,2,79.0,2025-09-13,refunded
O01072,C0021,P03,1,79.0,2025-11-20,refunded
O01073,C0193,P03,1,79.0,2025-09-07,completed
O01074,C0004,P01,1,129.99,2025-02-15,cancelled
O01075,C0334,P05,2,45.0,2025-09-01,cancelled
O01076,C0065,P04,1,59.99,2025-11-24,completed
O01077,C0268,P08,2,39.99,2025-07-24,completed
O01078,C0313,P01,3,129.99,2025-10-25,cancelled
O01079,C0256,P02,3,34.5,2025-06-04,completed
O01080,C0215,P01,3,129.99,2025-05-31,completed
O01081,C0061,P02,3,34.5,2025-07-05,refunded
O01082,C0260,P04,2,59.99,2025-11-17,cancelled
O01083,C0107,P05,1,45.0,2025-08-06,completed
O01084,C0077,P08,2,39.99,2025-04-01,completed
O01085,C0344,P01,1,129.99,2025-11-27,completed
O01086,C0146,P04,2,59.99,2025-05-09,completed
O01087,C0316,P08,1,39.99,2025-02-23,cancelled
O01088,C0027,P03,1,79.0,2025-06-24,completed
O01089,C0264,P02,1,34.5,2025-10-27,cancelled
O01090,C0228,P06,2,89.95,2025-04-12,cancelled
O01091,C0347,P06,1,89.95,2025-09-28,completed
O01092,C0117,P02,1,34.5,2025-10-05,completed
O01093,C0193,P04,1,59.99,2025-08-30,refunded
O01094,C0249,P01,2,129.99,2025-03-16,completed
O01095,C0313,P08,1,39.99,2025-10-25,completed
O01096,C0070,P08,3,39.99,2025-04-10,cancelled
O01097,C0184,P05,1,45.0,2025-07-29,completed
O01098,C0017,P01,2,129.99,2025-06-16,completed
O01099,C0239,P08,2,39.99,2025-04-30,completed
O01100,C0113,P05,3,45.0,2025-08-14,cancelled
O01101,C0314,P03,3,79.0,2025-10-20,completed
O01102,C0045,P07,3,149.0,2025-09-08,completed
O01103,C0303,P08,2,39.99,2025-09-19,completed
O01104,C0374,P07,3,149.0,2025-09-20,completed
O01105,C0168,P07,3,149.0,2025-04-24,refunded
O01106,C0077,P01,2,129.99,2025-03-18,completed
O01107,C0241,P01,2,129.99,2025-09-29,completed
O01108,C0246,P02,2,34.5,2025-09-11,completed
O01109,C0043,P01,3,129.99,2025-09-06,completed
O01110,C0068,P06,2,89.95,2025-05-03,cancelled
O01111,C0047,P01,2,129.99,2025-12-09,completed
O01112,C0083,P08,3,39.99,2025-10-26,completed
O01113,C0233,P08,1,39.99,2025-09-14,completed
O01114,C0190,P08,3,39.99,2025-11-21,completed
O01115,C0322,P02,2,34.5,2025-06-20,refunded
O01116,C0017,P05,2,45.0,2025-06-16,cancelled
O01117,C0314,P04,3,59.99,2025-10-20,refunded
O01118,C0172,P01,3,129.99,2025-12-12,completed
O01119,C0027,P02,2,34.5,2025-07-07,completed
O01120,C0317,P01,2,129.99,2025-07-07,completed
O01121,C0332,P02,3,34.5,2025-05-02,completed
O01122,C0172,P04,3,59.99,2025-08-21,cancelled
O01123,C0245,P04,3,59.99,2025-04-26,completed
O01124,C0181,P05,3,45.0,2025-12-15,completed
O01125,C0142,P01,1,129.99,2025-08-12,completed
O01126,C0232,P08,3,39.99,2025-09-27,completed
O01127,C0241,P05,2,45.0,2025-11-14,completed
O01128,C0345,P02,1,34.5,2025-08-23,completed
O01129,C0042,P07,1,149.0,2025-06-19,completed
O01130,C0056,P03,2,79.0,2025-04-08,cancelled
O01131,C0076,P08,1,39.99,2025-08-07,refunded
O01132,C0322,P01,2,129.99,2025-08-02,cancelled
O01133,C0278,P03,2,79.0,2025-10-15,completed
O01134,C0228,P01,2,129.99,2025-04-08,completed
O01135,C0012,P04,3,59.99,2025-11-27,completed
O01136,C0211,P06,3,89.95,2025-11-27,completed
O01137,C0249,P08,2,39.99,2025-06-05,refunded
O01138,C0068,P05,1,45.0,2025-05-14,completed
O01139,C0248,P06,2,89.95,2025-07-03,completed
O01140,C0181,P05,2,45.0,2025-05-18,refunded
O01141,C0083,P05,1,45.0,2025-05-08,cancelled
O01142,C0355,P03,1,79.0,2025-08-29,completed
O01143,C0022,P06,3,89.95,2025-07-24,completed
O01144,C0134,P06,1,89.95,2025-06-09,refunded
O01145,C0363,P01,3,129.99,2025-08-31,completed
O01146,C0076,P06,2,89.95,2025-10-04,completed
O01147,C0274,P05,1,45.0,2025-01-27,completed
O01148,C0256,P03,2,79.0,2025-06-13,completed
O01149,C0003,P06,3,89.95,2025-06-01,completed
O01150,C0149,P03,3,79.0,2025-09-01,completed
O01151,C0353,P02,3,34.5,2025-09-03,completed
O01152,C0072,P02,2,34.5,2025-04-18,completed
O01153,C0317,P04,2,59.99,2025-07-02,completed
O01154,C0168,P01,3,129.99,2025-11-25,completed
O01155,C0299,P04,2,59.99,2025-07-05,completed
O01156,C0043,P08,3,39.99,2025-12-10,completed
O01157,C0263,P07,1,149.0,2025-09-09,completed
O01158,C0309,P01,3,129.99,2025-08-15,completed
O01159,C0076,P07,2,149.0,2025-08-07,completed
O01160,C0007,P05,2,45.0,2025-06-29,completed
O01161,C0229,P02,1,34.5,2025-08-16,cancelled
O01162,C0213,P08,2,39.99,2025-03-25,cancelled
O01163,C0218,P07,1,149.0,2025-10-28,refunded
O01164,C0045,P03,1,79.0,2025-07-28,completed
O01165,C0269,P06,1,89.95,2025-10-30,completed
O01166,C0046,P01,2,129.99,2025-11-24,completed
O01167,C0213,P03,3,79.0,2025-08-25,cancelled
O01168,C0291,P03,1,79.0,2025-04-15,completed
O01169,C0149,P08,1,39.99,2025-09-01,refunded
O01170,C0156,P08,3,39.99,2025-08-26,completed
O01171,C0014,P01,1,129.99,2025-05-15,completed
O01172,C0328,P08,1,39.99,2025-12-01,cancelled
O01173,C0148,P07,1,149.0,2025-09-09,cancelled
O01174,C0331,P04,1,59.99,2025-08-13,completed
O01175,C0253,P02,3,34.5,2025-07-05,refunded
O01176,C0247,P07,2,149.0,2025-11-18,cancelled
O01177,C0244,P02,2,34.5,2025-09-20,cancelled
O01178,C0295,P01,2,129.99,2025-07-23,refunded
O01179,C0030,P03,2,79.0,2025-09-17,cancelled
O01180,C0070,P06,1,89.95,2025-02-23,completed
O01181,C0185,P07,3,149.0,2025-07-02,completed
O01182,C0149,P05,3,45.0,2025-11-24,completed
O01183,C0264,P04,3,59.99,2025-10-27,completed
O01184,C0307,P03,3,79.0,2025-10-16,completed
O01185,C0351,P05,2,45.0,2025-07-05,completed
O01186,C0274,P06,1,89.95,2025-01-27,completed
O01187,C0266,P05,2,45.0,2025-09-06,completed
O01188,C0175,P03,1,79.0,2025-04-22,completed
O01189,C0258,P04,1,59.99,2025-10-14,refunded
O01190,C0354,P02,2,34.5,2025-10-06,completed
O01191,C0060,P03,1,79.0,2025-09-03,completed
O01192,C0160,P06,1,89.95,2025-08-15,refunded
O01193,C0268,P06,1,89.95,2025-07-24,completed
O01194,C0382,P02,1,34.5,2025-05-27,cancelled
O01195,C0073,P04,2,59.99,2025-09-08,completed
O01196,C0067,P02,2,34.5,2025-06-28,completed
O01197,C0010,P08,2,39.99,2025-10-10,completed
O01198,C0056,P01,3,129.99,2025-09-20,refunded
O01199,C0031,P08,1,39.99,2025-05-10,completed
O01200,C0034,P05,3,45.0,2025-02-10,completed
O01201,C0064,P04,3,59.99,2025-04-13,completed
O01202,C0344,P06,1,89.95,2025-03-12,completed
O01203,C0383,P05,3,45.0,2025-06-28,completed
O01204,C0083,P04,3,59.99,2025-10-19,completed
O01205,C0051,P01,3,129.99,2025-10-09,cancelled
O01206,C0099,P05,1,45.0,2025-10-03,completed
O01207,C0372,P02,1,34.5,2025-09-16,cancelled
O01208,C0244,P06,3,89.95,2025-10-29,completed
O01209,C0226,P02,1,34.5,2025-07-01,completed
O01210,C0218,P04,3,59.99,2025-05-04,completed
O01211,C0058,P06,1,89.95,2025-08-27,completed
O01212,C0267,P03,2,79.0,2025-08-20,cancelled
O01213,C0148,P01,1,129.99,2025-06-17,completed
O01214,C0060,P07,2,149.0,2025-08-22,refunded
O01215,C0377,P05,3,45.0,2025-08-16,completed
O01216,C0284,P07,2,149.0,2025-08-08,completed
O01217,C0036,P08,3,39.99,2025-07-08,completed
O01218,C0007,P08,3,39.99,2025-06-22,completed
O01219,C0225,P02,1,34.5,2025-06-01,completed
O01220,C0206,P02,3,34.5,2025-03-28,completed
O01221,C0187,P04,2,59.99,2025-06-11,refunded
O01222,C0207,P02,1,34.5,2025-08-14,cancelled
O01223,C0256,P05,3,45.0,2025-10-25,refunded
O01224,C0140,P07,2,149.0,2025-09-01,cancelled
O01225,C0309,P07,2,149.0,2025-09-19,completed
O01226,C0076,P08,1,39.99,2025-08-07,completed
O01227,C0251,P08,1,39.99,2025-11-18,completed
O01228,C0016,P02,3,34.5,2025-08-25,completed
O01229,C0256,P01,1,129.99,2025-07-15,refunded
O01230,C0348,P06,1,89.95,2025-06-05,refunded
O01231,C0320,P02,1,34.5,2025-12-05,refunded
O01232,C0393,P08,2,39.99,2025-09-22,completed
O01233,C0339,P08,2,39.99,2025-09-16,completed
O01234,C0278,P06,3,89.95,2025-10-15,completed
O01235,C0392,P01,2,129.99,2025-06-12,completed
O01236,C0231,P06,2,89.95,2025-08-15,completed
O01237,C0019,P01,1,129.99,2025-10-13,cancelled
O01238,C0400,P05,3,45.0,2025-06-22,completed
O01239,C0221,P03,2,79.0,2025-08-15,completed
O01240,C0392,P02,3,34.5,2025-12-12,completed
O01241,C0338,P08,2,39.99,2025-10-15,completed
O01242,C0260,P01,2,129.99,2025-09-24,completed
O01243,C0303,P07,3,149.0,2025-12-13,completed
O01244,C0393,P05,2,45.0,2025-09-22,completed
O01245,C0303,P01,1,129.99,2025-09-19,completed
O01246,C0380,P01,3,129.99,2025-06-24,completed
O01247,C0050,P07,2,149.0,2025-07-02,completed
O01248,C0180,P01,3,129.99,2025-05-06,completed
O01249,C0121,P05,3,45.0,2025-04-23,cancelled
O01250,C0034,P05,1,45.0,2025-06-22,completed
O01251,C0011,P06,1,89.95,2025-08-24,cancelled
O01252,C0217,P07,2,149.0,2025-03-31,cancelled
O01253,C0241,P01,2,129.99,2025-07-13,refunded
O01254,C0200,P06,3,89.95,2025-06-02,completed
O01255,C0052,P04,2,59.99,2025-09-12,refunded
O01256,C0392,P06,1,89.95,2025-11-11,completed
O01257,C0187,P07,1,149.0,2025-09-12,cancelled
O01258,C0039,P04,2,59.99,2025-05-16,completed
O01259,C0153,P07,1,149.0,2025-11-16,cancelled
O01260,C0048,P02,3,34.5,2025-06-23,completed
O01261,C0035,P08,2,39.99,2025-09-30,completed
O01262,C0040,P05,3,45.0,2025-10-11,completed
O01263,C0340,P06,1,89.95,2025-08-01,completed
O01264,C0129,P08,3,39.99,2025-10-08,completed
O01265,C0010,P03,3,79.0,2025-10-10,completed
O01266,C0339,P08,2,39.99,2025-11-23,refunded
O01267,C0315,P07,3,149.0,2025-11-17,completed
O01268,C0268,P04,2,59.99,2025-08-25,completed
O01269,C0124,P03,3,79.0,2025-10-16,completed
O01270,C0211,P06,1,89.95,2025-11-21,completed
O01271,C0212,P05,2,45.0,2025-11-27,completed
O01272,C0132,P04,2,59.99,2025-05-03,completed
O01273,C0077,P04,1,59.99,2025-05-06,completed
O01274,C0238,P08,3,39.99,2025-08-12,completed
O01275,C0332,P01,1,129.99,2025-05-02,completed
O01276,C0070,P01,2,129.99,2025-05-23,cancelled
O01277,C0282,P03,3,79.0,2025-03-14,cancelled
O01278,C0249,P01,1,129.99,2025-03-04,completed
O01279,C0309,P05,1,45.0,2025-08-15,completed
O01280,C0344,P02,2,34.5,2025-03-13,completed
O01281,C0058,P02,3,34.5,2025-12-07,refunded
O01282,C0397,P05,2,45.0,2025-05-09,completed
O01283,C0308,P02,2,34.5,2025-06-18,refunded
O01284,C0378,P07,3,149.0,2025-05-01,completed
O01285,C0112,P03,1,79.0,2025-05-22,completed
O01286,C0141,P08,2,39.99,2025-09-25,refunded
O01287,C0029,P08,3,39.99,2025-07-11,cancelled
O01288,C0058,P06,3,89.95,2025-08-05,completed
O01289,C0350,P04,2,59.99,2025-10-02,completed
O01290,C0244,P06,2,89.95,2025-07-09,cancelled
O01291,C0311,P01,3,129.99,2025-12-06,completed
O01292,C0354,P04,2,59.99,2025-10-10,completed
O01293,C0159,P06,3,89.95,2025-03-06,refunded
O01294,C0122,P08,2,39.99,2025-07-19,completed
O01295,C0131,P05,1,45.0,2025-05-01,completed
O01296,C0108,P03,2,79.0,2025-11-20,completed
O01297,C0393,P07,1,149.0,2025-09-22,completed
O01298,C0400,P08,2,39.99,2025-07-31,completed
O01299,C0368,P07,1,149.0,2025-08-06,cancelled
O01300,C0134,P02,2,34.5,2025-08-04,refunded
O01301,C0374,P06,2,89.95,2025-09-20,completed
O01302,C0329,P03,3,79.0,2025-08-16,cancelled
O01303,C0070,P01,2,129.99,2025-04-13,cancelled
O01304,C0157,P06,3,89.95,2025-06-04,completed
O01305,C0081,P04,3,59.99,2025-11-29,completed
O01306,C0305,P07,2,149.0,2025-08-20,completed
O01307,C0377,P03,2,79.0,2025-03-30,cancelled
O01308,C0304,P06,2,89.95,2025-04-12,completed
O01309,C0213,P06,1,89.95,2025-07-21,completed
O01310,C0293,P04,1,59.99,2025-08-09,refunded
O01311,C0332,P04,1,59.99,2025-08-25,completed
O01312,C0135,P03,1,79.0,2025-10-22,refunded
O01313,C0220,P05,1,45.0,2025-02-15,completed
O01314,C0088,P02,1,34.5,2025-10-02,completed
O01315,C0396,P08,3,39.99,2025-09-11,completed
O01316,C0115,P04,1,59.99,2025-05-17,completed
O01317,C0383,P08,2,39.99,2025-03-08,completed
O01318,C0106,P04,2,59.99,2025-12-13,completed
O01319,C0215,P03,2,79.0,2025-05-31,completed
O01320,C0149,P05,1,45.0,2025-11-13,completed
O01321,C0128,P06,3,89.95,2025-11-28,completed
O01322,C0044,P01,2,129.99,2025-10-20,completed
O01323,C0355,P07,3,149.0,2025-08-29,cancelled
O01324,C0197,P07,3,149.0,2025-11-02,completed
O01325,C0038,P02,3,34.5,2025-07-11,completed
O01326,C0171,P04,2,59.99,2025-07-01,refunded
O01327,C0344,P01,1,129.99,2025-05-10,refunded
O01328,C0318,P07,2,149.0,2025-07-22,cancelled
O01329,C0190,P03,3,79.0,2025-09-13,refunded
O01330,C0092,P05,1,45.0,2025-09-15,completed
O01331,C0174,P08,1,39.99,2025-03-18,completed
O01332,C0364,P07,1,149.0,2025-07-02,completed
O01333,C0161,P01,1,129.99,2025-09-13,completed
O01334,C0383,P06,2,89.95,2025-05-25,completed
O01335,C0314,P05,3,45.0,2025-10-20,completed
O01336,C0085,P06,3,89.95,2025-09-09,completed
O01337,C0285,P08,1,39.99,2025-04-07,completed
O01338,C0028,P04,1,59.99,2025-08-21,completed
O01339,C0134,P03,3,79.0,2025-08-28,completed
O01340,C0060,P08,1,39.99,2025-08-15,completed
O01341,C0364,P08,2,39.99,2025-09-10,completed
O01342,C0369,P03,1,79.0,2025-06-28,completed
O01343,C0105,P05,1,45.0,2025-08-01,cancelled
O01344,C0261,P05,3,45.0,2025-12-06,refunded
O01345,C0109,P01,3,129.99,2025-10-20,completed
O01346,C0214,P02,1,34.5,2025-09-13,cancelled
O01347,C0049,P06,1,89.95,2025-10-02,cancelled
O01348,C0349,P02,2,34.5,2025-08-23,refunded
O01349,C0055,P06,1,89.95,2025-08-05,completed
O01350,C0236,P08,2,39.99,2025-11-18,completed
O01351,C0305,P01,2,129.99,2025-04-12,cancelled
O01352,C0319,P08,2,39.99,2025-10-19,completed
O01353,C0109,P01,3,129.99,2025-08-26,completed
O01354,C0029,P02,3,34.5,2025-11-05,completed
O01355,C0048,P07,2,149.0,2025-06-23,completed
O01356,C0395,P07,1,149.0,2025-03-20,completed
O01357,C0084,P07,2,149.0,2025-05-26,cancelled
O01358,C0386,P03,1,79.0,2025-06-02,completed
O01359,C0222,P05,3,45.0,2025-11-05,completed
O01360,C0184,P02,2,34.5,2025-09-20,completed
O01361,C0251,P08,2,39.99,2025-10-17,completed
O01362,C0289,P07,1,149.0,2025-09-07,completed
O01363,C0315,P03,2,79.0,2025-11-19,completed
O01364,C0048,P01,3,129.99,2025-06-24,completed
O01365,C0347,P04,3,59.99,2025-09-28,completed
O01366,C0270,P02,2,34.5,2025-08-28,completed
O01367,C0041,P08,2,39.99,2025-03-18,completed
O01368,C0351,P05,1,45.0,2025-09-25,completed
O01369,C0152,P01,3,129.99,2025-10-09,completed
O01370,C0263,P02,3,34.5,2025-08-06,completed
O01371,C0049,P08,3,39.99,2025-10-19,completed
O01372,C0182,P05,3,45.0,2025-09-23,refunded
O01373,C0009,P02,3,34.5,2025-12-05,completed
O01374,C0092,P03,2,79.0,2025-01-24,completed
O01375,C0214,P05,2,45.0,2025-10-28,cancelled
O01376,C0233,P08,3,39.99,2025-09-14,completed
O01377,C0096,P04,1,59.99,2025-06-01,cancelled
O01378,C0310,P05,3,45.0,2025-09-17,completed
O01379,C0274,P01,1,129.99,2025-07-22,completed
O01380,C0007,P03,3,79.0,2025-09-02,completed
O01381,C0355,P07,3,149.0,2025-11-05,cancelled
O01382,C0250,P05,3,45.0,2025-11-12,completed
O01383,C0354,P07,2,149.0,2025-10-06,completed
O01384,C0070,P01,1,129.99,2025-02-27,completed
O01385,C0357,P04,1,59.99,2025-05-04,completed
O01386,C0333,P03,3,79.0,2025-08-18,completed
O01387,C0321,P04,1,59.99,2025-06-04,completed
O01388,C0076,P08,2,39.99,2025-08-07,completed
O01389,C0086,P03,3,79.0,2025-08-16,completed
O01390,C0242,P01,2,129.99,2025-10-27,completed
O01391,C0104,P05,3,45.0,2025-07-20,completed
O01392,C0171,P01,1,129.99,2025-11-19,cancelled
O01393,C0222,P07,2,149.0,2025-10-24,refunded
O01394,C0375,P05,1,45.0,2025-09-07,completed
O01395,C0249,P08,1,39.99,2025-03-04,refunded
O01396,C0010,P07,3,149.0,2025-10-10,refunded
O01397,C0033,P05,3,45.0,2025-08-02,completed
O01398,C0060,P08,3,39.99,2025-11-27,completed
O01399,C0230,P07,1,149.0,2025-10-24,completed
O01400,C0372,P04,2,59.99,2025-06-30,completed
O01401,C0119,P04,3,59.99,2025-07-14,refunded
O01402,C0367,P08,1,39.99,2025-09-12,cancelled
O01403,C0365,P07,2,149.0,2025-12-11,cancelled
O01404,C0377,P06,2,89.95,2025-03-24,refunded
O01405,C0107,P05,3,45.0,2025-08-06,cancelled
O01406,C0248,P03,1,79.0,2025-07-03,completed
O01407,C0311,P08,1,39.99,2025-08-01,completed
O01408,C0156,P04,1,59.99,2025-10-13,completed
O01409,C0010,P06,2,89.95,2025-10-10,cancelled
O01410,C0082,P03,3,79.0,2025-01-17,completed
O01411,C0173,P07,1,149.0,2025-11-13,completed
O01412,C0062,P04,2,59.99,2025-05-13,completed
O01413,C0182,P01,3,129.99,2025-09-23,completed
O01414,C0354,P02,3,34.5,2025-10-06,completed
O01415,C0235,P02,1,34.5,2025-11-09,refunded
O01416,C0053,P01,3,129.99,2025-04-20,completed
O01417,C0323,P02,1,34.5,2025-10-14,completed
O01418,C0373,P05,3,45.0,2025-08-15,refunded
O01419,C0256,P02,1,34.5,2025-11-28,completed
O01420,C0172,P03,1,79.0,2025-08-21,completed
O01421,C0213,P01,1,129.99,2025-08-31,completed
O01422,C0147,P03,1,79.0,2025-05-22,completed
O01423,C0367,P07,2,149.0,2025-11-19,cancelled
O01424,C0126,P03,3,79.0,2025-08-04,completed
O01425,C0071,P07,2,149.0,2025-10-11,completed
O01426,C0265,P06,1,89.95,2025-09-29,completed
O01427,C0395,P01,3,129.99,2025-09-22,completed
O01428,C0044,P06,2,89.95,2025-10-20,completed
O01429,C0223,P01,2,129.99,2025-07-16,cancelled
O01430,C0329,P03,3,79.0,2025-06-22,cancelled
O01431,C0366,P05,2,45.0,2025-08-14,cancelled
O01432,C0359,P05,3,45.0,2025-06-10,completed
O01433,C0005,P05,3,45.0,2025-11-09,completed
O01434,C0359,P07,2,149.0,2025-11-26,completed
O01435,C0279,P08,3,39.99,2025-06-26,cancelled
O01436,C0208,P04,2,59.99,2025-03-15,completed
O01437,C0276,P06,2,89.95,2025-09-04,refunded
O01438,C0277,P05,1,45.0,2025-07-08,refunded
O01439,C0283,P05,3,45.0,2025-08-03,cancelled
O01440,C0082,P01,1,129.99,2025-10-04,refunded
O01441,C0133,P04,2,59.99,2025-08-05,refunded
O01442,C0057,P01,2,129.99,2025-10-05,cancelled
O01443,C0260,P06,1,89.95,2025-09-24,cancelled
O01444,C0064,P08,2,39.99,2025-10-21,cancelled
O01445,C0003,P08,2,39.99,2025-05-01,cancelled
O01446,C0298,P04,2,59.99,2025-06-03,completed
O01447,C0342,P03,3,79.0,2025-07-17,refunded
O01448,C0378,P04,1,59.99,2025-06-17,refunded
O01449,C0299,P04,2,59.99,2025-08-21,completed
O01450,C0076,P07,2,149.0,2025-08-07,completed
O01451,C0032,P07,1,149.0,2025-09-01,completed
O01452,C0229,P02,2,34.5,2025-12-13,refunded
O01453,C0207,P07,2,149.0,2025-10-27,completed
O01454,C0326,P07,2,149.0,2025-09-08,cancelled
O01455,C0214,P03,1,79.0,2025-09-16,completed
O01456,C0249,P08,1,39.99,2025-09-20,refunded
O01457,C0061,P04,2,59.99,2025-08-31,completed
O01458,C0383,P03,3,79.0,2025-07-09,completed
O01459,C0309,P07,1,149.0,2025-08-15,completed
O01460,C0293,P05,1,45.0,2025-09-25,completed
O01461,C0061,P06,2,89.95,2025-07-11,completed
O01462,C0151,P08,1,39.99,2025-10-25,completed
O01463,C0302,P07,1,149.0,2025-06-06,completed
O01464,C0111,P03,3,79.0,2025-09-08,completed
O01465,C0063,P06,1,89.95,2025-04-15,completed
O01466,C0247,P05,3,45.0,2025-08-20,completed
O01467,C0194,P08,3,39.99,2025-11-07,completed
O01468,C0391,P03,3,79.0,2025-11-22,completed
O01469,C0390,P08,3,39.99,2025-08-18,completed
O01470,C0373,P06,1,89.95,2025-11-16,cancelled
O01471,C0320,P07,2,149.0,2025-10-13,completed
O01472,C0174,P01,3,129.99,2025-08-15,cancelled
O01473,C0143,P02,1,34.5,2025-02-14,refunded
O01474,C0323,P05,3,45.0,2025-11-27,completed
O01475,C0330,P02,1,34.5,2025-11-13,refunded
O01476,C0296,P01,3,129.99,2025-09-25,completed
O01477,C0385,P08,3,39.99,2025-10-05,completed
O01478,C0338,P03,1,79.0,2025-09-22,completed
O01479,C0126,P08,1,39.99,2025-10-01,refunded
O01480,C0165,P07,3,149.0,2025-04-26,completed
O01481,C0012,P06,2,89.95,2025-04-03,completed
O01482,C0013,P06,2,89.95,2025-08-21,completed
O01483,C0059,P02,3,34.5,2025-09-18,completed
O01484,C0074,P03,2,79.0,2025-08-05,completed
O01485,C0158,P07,3,149.0,2025-03-28,completed
O01486,C0315,P06,1,89.95,2025-03-19,cancelled
O01487,C0030,P05,2,45.0,2025-09-17,completed
O01488,C0073,P07,2,149.0,2025-09-08,completed
O01489,C0062,P01,1,129.99,2025-05-03,refunded
O01490,C0301,P04,2,59.99,2025-09-18,refunded
O01491,C0198,P02,2,34.5,2025-09-18,completed
O01492,C0238,P07,1,149.0,2025-09-05,completed
O01493,C0209,P04,1,59.99,2025-08-29,refunded
O01494,C0301,P02,1,34.5,2025-10-12,cancelled
O01495,C0065,P05,3,45.0,2025-07-28,completed
O01496,C0043,P04,1,59.99,2025-09-06,refunded
O01497,C0087,P04,3,59.99,2025-08-05,refunded
O01498,C0232,P01,1,129.99,2025-08-26,refunded
O01499,C0149,P03,1,79.0,2025-09-01,completed
O01500,C0140,P05,3,45.0,2025-08-24,completed
O01501,C0324,P04,3,59.99,2025-09-27,completed
O01502,C0024,P03,3,79.0,2025-10-01,refunded
O01503,C0036,P05,1,45.0,2025-07-22,cancelled
O01504,C0063,P03,3,79.0,2025-10-12,completed
O01505,C0222,P04,3,59.99,2025-09-16,completed
O01506,C0350,P06,3,89.95,2025-10-02,cancelled
O01507,C0232,P05,1,45.0,2025-12-06,completed
O01508,C0175,P04,2,59.99,2025-11-03,completed
O01509,C0009,P03,3,79.0,2025-08-24,refunded
O01510,C0244,P01,1,129.99,2025-12-11,completed
O01511,C0212,P08,2,39.99,2025-10-03,completed
O01512,C0333,P02,3,34.5,2025-08-18,cancelled
O01513,C0228,P02,2,34.5,2025-07-12,refunded
O01514,C0184,P07,1,149.0,2025-07-29,completed
O01515,C0237,P06,1,89.95,2025-10-02,completed
O01516,C0114,P01,2,129.99,2025-12-15,cancelled
O01517,C0184,P04,1,59.99,2025-11-11,cancelled
O01518,C0156,P04,1,59.99,2025-09-10,completed
O01519,C0019,P05,2,45.0,2025-11-07,completed
O01520,C0004,P04,3,59.99,2025-07-22,completed
O01521,C0143,P08,1,39.99,2025-10-10,completed
